2026-01-15 02:04:53,067 DEBUG Loaded 22 labels from labels.json
2026-01-15 02:04:53,067 INFO Overlay initialized
2026-01-15 02:04:53,067 INFO TESSERACT_AVAILABLE=True EASYOCR_AVAILABLE=False
2026-01-15 02:05:13,826 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:13,826 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:13,886 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:13,887 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:13,950 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:13,951 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:14,010 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:14,010 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:14,070 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:14,070 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:14,130 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:14,130 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:14,190 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:14,190 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:14,254 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:14,254 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:14,314 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:14,315 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:14,374 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:14,374 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:14,434 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:14,434 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:14,494 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:14,495 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:14,558 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:14,558 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:14,618 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:14,618 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:14,679 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:14,679 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:14,738 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:14,739 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:14,798 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:14,798 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:14,862 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:14,862 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:14,921 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:14,921 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:14,981 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:14,981 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:15,042 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:15,043 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:15,102 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:15,102 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:15,166 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:15,166 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:15,226 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:15,226 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:15,286 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:15,286 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:15,350 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:15,352 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:15,410 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:15,411 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:15,470 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:15,470 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:15,530 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:15,530 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:15,590 DEBUG poll_mouse at (128, 99)
2026-01-15 02:05:15,591 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:15,654 DEBUG poll_mouse at (126, 96)
2026-01-15 02:05:15,654 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:15,713 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:15,713 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:15,773 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:15,773 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:15,834 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:15,834 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:15,895 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:15,895 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:15,958 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:15,959 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:16,018 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:16,019 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:16,077 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:16,078 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:16,138 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:16,138 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:16,198 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:16,198 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:16,262 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:16,262 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:16,322 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:16,323 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:16,382 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:16,382 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:16,442 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:16,442 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:16,502 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:16,502 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:16,565 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:16,565 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:16,626 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:16,626 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:16,686 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:16,686 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:16,750 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:16,751 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:16,810 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:16,810 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:16,870 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:16,870 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:16,930 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:16,930 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:16,990 DEBUG poll_mouse at (119, 90)
2026-01-15 02:05:16,991 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:17,054 DEBUG poll_mouse at (126, 89)
2026-01-15 02:05:17,055 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:17,113 DEBUG poll_mouse at (126, 88)
2026-01-15 02:05:17,113 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:17,174 DEBUG poll_mouse at (126, 88)
2026-01-15 02:05:17,174 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:17,234 DEBUG poll_mouse at (126, 88)
2026-01-15 02:05:17,234 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:17,294 DEBUG poll_mouse at (126, 88)
2026-01-15 02:05:17,294 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:17,358 DEBUG poll_mouse at (120, 86)
2026-01-15 02:05:17,358 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:17,419 DEBUG poll_mouse at (119, 86)
2026-01-15 02:05:17,419 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:17,479 DEBUG poll_mouse at (119, 86)
2026-01-15 02:05:17,479 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:17,538 DEBUG poll_mouse at (117, 88)
2026-01-15 02:05:17,538 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:17,598 DEBUG poll_mouse at (119, 92)
2026-01-15 02:05:17,598 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:17,662 DEBUG poll_mouse at (127, 88)
2026-01-15 02:05:17,662 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:17,722 DEBUG poll_mouse at (127, 82)
2026-01-15 02:05:17,722 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:17,782 DEBUG poll_mouse at (121, 79)
2026-01-15 02:05:17,782 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:17,841 DEBUG poll_mouse at (115, 93)
2026-01-15 02:05:17,842 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:17,902 DEBUG poll_mouse at (115, 114)
2026-01-15 02:05:17,902 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:17,966 DEBUG poll_mouse at (116, 113)
2026-01-15 02:05:17,966 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:18,026 DEBUG poll_mouse at (118, 100)
2026-01-15 02:05:18,026 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:18,086 DEBUG poll_mouse at (117, 97)
2026-01-15 02:05:18,086 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:18,151 DEBUG poll_mouse at (117, 97)
2026-01-15 02:05:18,151 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:18,210 DEBUG poll_mouse at (117, 97)
2026-01-15 02:05:18,210 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:18,270 DEBUG poll_mouse at (117, 97)
2026-01-15 02:05:18,270 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:18,330 DEBUG poll_mouse at (117, 97)
2026-01-15 02:05:18,330 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:18,390 DEBUG poll_mouse at (117, 97)
2026-01-15 02:05:18,391 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:18,454 DEBUG poll_mouse at (117, 97)
2026-01-15 02:05:18,455 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:18,514 DEBUG poll_mouse at (117, 97)
2026-01-15 02:05:18,514 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:18,574 DEBUG poll_mouse at (105, 85)
2026-01-15 02:05:18,574 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:18,634 DEBUG poll_mouse at (85, 66)
2026-01-15 02:05:18,634 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:18,694 DEBUG poll_mouse at (84, 64)
2026-01-15 02:05:18,694 DEBUG Label hit idx=9 text=新建工程：创建一个新的 HEC‑RAS 工程文件
2026-01-15 02:05:18,758 DEBUG poll_mouse at (84, 64)
2026-01-15 02:05:18,758 DEBUG Label hit idx=9 text=新建工程：创建一个新的 HEC‑RAS 工程文件
2026-01-15 02:05:18,818 DEBUG poll_mouse at (84, 64)
2026-01-15 02:05:18,818 DEBUG Label hit idx=9 text=新建工程：创建一个新的 HEC‑RAS 工程文件
2026-01-15 02:05:18,878 DEBUG poll_mouse at (84, 64)
2026-01-15 02:05:18,878 DEBUG Label hit idx=9 text=新建工程：创建一个新的 HEC‑RAS 工程文件
2026-01-15 02:05:18,938 DEBUG poll_mouse at (83, 65)
2026-01-15 02:05:18,939 DEBUG Label hit idx=9 text=新建工程：创建一个新的 HEC‑RAS 工程文件
2026-01-15 02:05:18,998 DEBUG poll_mouse at (82, 66)
2026-01-15 02:05:18,999 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:19,062 DEBUG poll_mouse at (82, 66)
2026-01-15 02:05:19,063 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:19,122 DEBUG poll_mouse at (82, 66)
2026-01-15 02:05:19,123 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:19,182 DEBUG poll_mouse at (82, 66)
2026-01-15 02:05:19,183 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:19,242 DEBUG poll_mouse at (82, 66)
2026-01-15 02:05:19,242 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:19,302 DEBUG poll_mouse at (82, 66)
2026-01-15 02:05:19,302 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:19,366 DEBUG poll_mouse at (82, 66)
2026-01-15 02:05:19,366 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:19,426 DEBUG poll_mouse at (82, 66)
2026-01-15 02:05:19,426 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:19,485 DEBUG poll_mouse at (82, 66)
2026-01-15 02:05:19,485 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:19,549 DEBUG poll_mouse at (82, 66)
2026-01-15 02:05:19,549 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:19,610 DEBUG poll_mouse at (82, 66)
2026-01-15 02:05:19,610 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:19,670 DEBUG poll_mouse at (82, 66)
2026-01-15 02:05:19,670 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:19,730 DEBUG poll_mouse at (83, 66)
2026-01-15 02:05:19,730 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:19,790 DEBUG poll_mouse at (87, 66)
2026-01-15 02:05:19,790 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:19,854 DEBUG poll_mouse at (87, 66)
2026-01-15 02:05:19,854 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:19,914 DEBUG poll_mouse at (87, 66)
2026-01-15 02:05:19,914 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:19,974 DEBUG poll_mouse at (87, 66)
2026-01-15 02:05:19,975 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:20,034 DEBUG poll_mouse at (89, 66)
2026-01-15 02:05:20,035 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:20,094 DEBUG poll_mouse at (98, 71)
2026-01-15 02:05:20,095 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:20,158 DEBUG poll_mouse at (126, 90)
2026-01-15 02:05:20,159 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:20,218 DEBUG poll_mouse at (127, 90)
2026-01-15 02:05:20,218 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:20,278 DEBUG poll_mouse at (128, 91)
2026-01-15 02:05:20,278 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:20,338 DEBUG poll_mouse at (130, 91)
2026-01-15 02:05:20,338 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:20,398 DEBUG poll_mouse at (131, 91)
2026-01-15 02:05:20,398 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:20,462 DEBUG poll_mouse at (131, 91)
2026-01-15 02:05:20,462 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:20,521 DEBUG poll_mouse at (131, 91)
2026-01-15 02:05:20,522 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:20,582 DEBUG poll_mouse at (131, 91)
2026-01-15 02:05:20,582 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:20,642 DEBUG poll_mouse at (131, 91)
2026-01-15 02:05:20,642 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:20,702 DEBUG poll_mouse at (131, 91)
2026-01-15 02:05:20,702 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:20,766 DEBUG poll_mouse at (133, 91)
2026-01-15 02:05:20,767 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:20,826 DEBUG poll_mouse at (134, 91)
2026-01-15 02:05:20,826 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:20,886 DEBUG poll_mouse at (134, 91)
2026-01-15 02:05:20,886 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:20,950 DEBUG poll_mouse at (134, 91)
2026-01-15 02:05:20,950 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:21,010 DEBUG poll_mouse at (134, 91)
2026-01-15 02:05:21,010 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:21,070 DEBUG poll_mouse at (134, 91)
2026-01-15 02:05:21,070 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:21,130 DEBUG poll_mouse at (134, 91)
2026-01-15 02:05:21,130 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:21,190 DEBUG poll_mouse at (134, 91)
2026-01-15 02:05:21,190 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:21,254 DEBUG poll_mouse at (134, 91)
2026-01-15 02:05:21,254 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:21,314 DEBUG poll_mouse at (134, 91)
2026-01-15 02:05:21,314 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:21,374 DEBUG poll_mouse at (134, 91)
2026-01-15 02:05:21,374 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:21,434 DEBUG poll_mouse at (134, 91)
2026-01-15 02:05:21,435 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:21,494 DEBUG poll_mouse at (134, 91)
2026-01-15 02:05:21,494 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:21,558 DEBUG poll_mouse at (134, 91)
2026-01-15 02:05:21,559 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:21,618 DEBUG poll_mouse at (134, 91)
2026-01-15 02:05:21,618 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:21,678 DEBUG poll_mouse at (134, 91)
2026-01-15 02:05:21,679 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:21,738 DEBUG poll_mouse at (134, 91)
2026-01-15 02:05:21,738 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:21,798 DEBUG poll_mouse at (134, 91)
2026-01-15 02:05:21,799 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:21,862 DEBUG poll_mouse at (134, 91)
2026-01-15 02:05:21,862 DEBUG Label hit idx=11 text=保存工程：将当前工程保存到磁盘
2026-01-15 02:05:21,923 DEBUG poll_mouse at (152, 90)
2026-01-15 02:05:21,923 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:21,982 DEBUG poll_mouse at (169, 90)
2026-01-15 02:05:21,982 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:22,042 DEBUG poll_mouse at (170, 90)
2026-01-15 02:05:22,042 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:22,102 DEBUG poll_mouse at (170, 90)
2026-01-15 02:05:22,103 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:22,166 DEBUG poll_mouse at (170, 90)
2026-01-15 02:05:22,166 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:22,225 DEBUG poll_mouse at (170, 90)
2026-01-15 02:05:22,225 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:22,286 DEBUG poll_mouse at (170, 90)
2026-01-15 02:05:22,286 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:22,349 DEBUG poll_mouse at (170, 90)
2026-01-15 02:05:22,349 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:22,410 DEBUG poll_mouse at (170, 90)
2026-01-15 02:05:22,411 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:22,470 DEBUG poll_mouse at (170, 90)
2026-01-15 02:05:22,470 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:22,530 DEBUG poll_mouse at (170, 90)
2026-01-15 02:05:22,530 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:22,590 DEBUG poll_mouse at (170, 90)
2026-01-15 02:05:22,590 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:22,653 DEBUG poll_mouse at (170, 90)
2026-01-15 02:05:22,653 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:22,713 DEBUG poll_mouse at (170, 90)
2026-01-15 02:05:22,713 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:22,774 DEBUG poll_mouse at (170, 90)
2026-01-15 02:05:22,775 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:22,834 DEBUG poll_mouse at (170, 90)
2026-01-15 02:05:22,834 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
2026-01-15 02:05:22,894 DEBUG poll_mouse at (171, 90)
2026-01-15 02:05:22,958 DEBUG poll_mouse at (171, 90)
2026-01-15 02:05:23,018 DEBUG poll_mouse at (171, 90)
2026-01-15 02:05:23,078 DEBUG poll_mouse at (171, 90)
2026-01-15 02:05:23,138 DEBUG poll_mouse at (171, 90)
2026-01-15 02:05:23,198 DEBUG poll_mouse at (171, 90)
2026-01-15 02:05:23,198 DEBUG Submitting OCR task bbox=(41, 40, 301, 140)
2026-01-15 02:05:23,198 DEBUG Worker start bbox=(41, 40, 301, 140) do_translate=True
2026-01-15 02:05:23,262 DEBUG poll_mouse at (171, 90)
2026-01-15 02:05:23,263 DEBUG OCR pending, skipping new submit
2026-01-15 02:05:23,322 DEBUG poll_mouse at (171, 90)
2026-01-15 02:05:23,322 DEBUG OCR pending, skipping new submit
2026-01-15 02:05:23,382 DEBUG poll_mouse at (171, 90)
2026-01-15 02:05:23,382 DEBUG OCR pending, skipping new submit
2026-01-15 02:05:23,441 DEBUG poll_mouse at (171, 90)
2026-01-15 02:05:23,442 DEBUG OCR pending, skipping new submit
2026-01-15 02:05:23,502 DEBUG poll_mouse at (171, 90)
2026-01-15 02:05:23,502 DEBUG OCR pending, skipping new submit
2026-01-15 02:05:23,566 DEBUG poll_mouse at (171, 90)
2026-01-15 02:05:23,566 DEBUG OCR pending, skipping new submit
2026-01-15 02:05:23,627 DEBUG poll_mouse at (171, 90)
2026-01-15 02:05:23,627 DEBUG OCR pending, skipping new submit
2026-01-15 02:05:23,686 DEBUG poll_mouse at (179, 90)
2026-01-15 02:05:23,687 DEBUG OCR pending, skipping new submit
2026-01-15 02:05:23,750 DEBUG poll_mouse at (211, 90)
2026-01-15 02:05:23,751 DEBUG Label hit idx=14 text=打开水流数据编辑器，管理流量和边界条件
2026-01-15 02:05:23,809 DEBUG poll_mouse at (230, 90)
2026-01-15 02:05:23,810 DEBUG Label hit idx=14 text=打开水流数据编辑器，管理流量和边界条件
2026-01-15 02:05:23,870 DEBUG poll_mouse at (231, 90)
2026-01-15 02:05:23,871 DEBUG Label hit idx=14 text=打开水流数据编辑器，管理流量和边界条件
2026-01-15 02:05:23,930 DEBUG poll_mouse at (235, 90)
2026-01-15 02:05:23,930 DEBUG Label hit idx=14 text=打开水流数据编辑器，管理流量和边界条件
2026-01-15 02:05:23,990 DEBUG poll_mouse at (235, 90)
2026-01-15 02:05:23,990 DEBUG Label hit idx=14 text=打开水流数据编辑器，管理流量和边界条件
2026-01-15 02:05:24,054 DEBUG poll_mouse at (235, 90)
2026-01-15 02:05:24,054 DEBUG Label hit idx=14 text=打开水流数据编辑器，管理流量和边界条件
2026-01-15 02:05:24,113 DEBUG poll_mouse at (221, 86)
2026-01-15 02:05:24,114 DEBUG Label hit idx=14 text=打开水流数据编辑器，管理流量和边界条件
2026-01-15 02:05:24,174 DEBUG poll_mouse at (214, 86)
2026-01-15 02:05:24,174 DEBUG Label hit idx=14 text=打开水流数据编辑器，管理流量和边界条件
2026-01-15 02:05:24,234 DEBUG poll_mouse at (196, 80)
2026-01-15 02:05:24,234 DEBUG OCR pending, skipping new submit
2026-01-15 02:05:24,294 DEBUG poll_mouse at (170, 74)
2026-01-15 02:05:24,294 DEBUG Label hit idx=10 text=打开工程：打开现有的工程文件
